step train_perp valid_perp test_perp test_recall total_loss e_loss rec_loss
575000 431.469789708 464.940673021 459.618415842 0.8033333333333335 446.705819778 10.6866850662 436.019134521
576000 432.704011207 466.31309685 461.235256433 0.7933333333333334 446.658668594 10.453819499 436.204849625
577000 432.445096186 466.027798668 460.611705251 0.7933333333333336 446.698604126 10.5157542086 436.182850952
578000 432.061434059 465.365854101 460.29669911 0.7933333333333334 446.722922287 10.6346479702 436.088274689
579000 432.656146939 465.531452541 460.309011018 0.7966666666666669 446.7235849 10.5892725754 436.1343116
580000 432.025716172 465.146106552 459.686217493 0.8033333333333336 446.585515747 10.5283733821 436.05713974
581000 432.604730656 465.479924683 460.149788871 0.7866666666666667 446.776619339 10.6332480669 436.143371811
582000 431.354716286 464.781261714 458.991658963 0.8066666666666665 446.648216705 10.6656926155 435.982524567
583000 431.318544413 464.133591589 458.551181894 0.7866666666666667 446.743596649 10.7860354757 435.957559662
584000 432.260107918 464.564294691 459.628125831 0.8000000000000002 446.705849457 10.6302566147 436.075594177
585000 432.336381763 465.163060171 459.49726231 0.7933333333333334 446.795502777 10.6769579983 436.118545227
586000 432.977380981 466.080037166 460.029270014 0.7933333333333334 446.817535477 10.6224298763 436.195104752
587000 432.328955896 465.431932951 458.903854224 0.7933333333333334 446.777984238 10.6772892451 436.100695801
588000 432.277039646 465.063664458 459.283248343 0.7933333333333333 446.691110382 10.5887983108 436.102314758
589000 431.331419605 464.551573706 458.565605045 0.7833333333333334 446.64279541 10.6712682247 435.97152977
590000 432.324006328 465.077238862 459.516326129 0.7866666666666668 446.826598206 10.7059665012 436.120634308
591000 431.753159162 464.911771058 458.957764435 0.8000000000000002 446.543837662 10.4994199562 436.044416351
592000 433.086557496 465.752949057 460.475151785 0.7966666666666667 446.741873856 10.5224297714 436.219445419
593000 431.829827652 464.07913118 458.888700593 0.81 446.839147949 10.8341948223 436.004952927
594000 432.846901582 465.64886201 460.034781837 0.7800000000000001 446.666032562 10.4970991468 436.168934555
595000 432.572229631 465.397249706 459.69221728 0.8000000000000002 446.713943634 10.5892925787 436.124652939
596000 431.35053453 464.212523477 458.45827241 0.8066666666666668 446.633099518 10.6357171845 435.997382507
597000 432.37949488 465.239924148 459.727551456 0.7933333333333333 446.800310516 10.6649274349 436.135382767
598000 432.264614012 465.02804375 459.110080279 0.7966666666666667 446.6561763 10.5391045547 436.117072296
599000 431.537993544 464.903123222 458.702203207 0.8066666666666668 446.687064209 10.687407701 435.999655457
600000 431.625868414 464.790848962 459.216386031 0.8066666666666669 446.550969238 10.4707215214 436.080246735
601000 431.222364977 464.694899699 459.176911615 0.8033333333333335 446.729325027 10.6922882795 436.037035828
602000 432.041497241 464.979615945 459.397813061 0.8066666666666668 446.635387421 10.5492774487 436.086113052
603000 432.501801533 465.292414488 460.010512653 0.7833333333333334 446.730415726 10.5512725663 436.179145279
604000 431.632180079 464.938649177 459.349043115 0.7966666666666667 446.535341797 10.5023199582 436.033019562
605000 430.752753641 463.884721896 458.459008112 0.7966666666666669 446.859237518 10.974901123 435.884335098
606000 431.619856363 465.199062225 460.105161034 0.8 446.64493927 10.620532217 436.024406586
607000 432.60178729 465.465295838 459.982204861 0.7933333333333334 446.695670853 10.579518671 436.116151733
608000 433.133947934 466.157967966 460.662455931 0.8033333333333335 446.689555359 10.4821549177 436.207401352
609000 432.470860229 465.35454364 460.404358229 0.8000000000000002 446.625885773 10.5520193672 436.073866043
610000 431.830572922 465.41370938 459.943392784 0.81 446.635852966 10.5800063205 436.055848083
611000 430.584473516 463.995520929 458.525183315 0.82 446.587528229 10.6967958379 435.890732498
612000 431.955055896 465.047285996 460.109894574 0.8133333333333335 446.58214447 10.5310150242 436.05112915
613000 432.734434433 465.448917364 460.079717621 0.8033333333333335 446.678889542 10.5668763018 436.112014847
614000 432.040537017 464.669341381 458.746623555 0.8000000000000002 446.819005966 10.8082836103 436.010722427
615000 431.676210932 464.68178962 458.832966734 0.8166666666666668 446.635627975 10.6481879854 435.987438202
616000 431.821734479 464.834921662 458.918980345 0.7966666666666667 446.779918671 10.7676871157 436.012233353
617000 431.31468089 464.095658092 458.598800407 0.7966666666666669 446.747162323 10.8388794708 435.908284912
618000 431.995002112 464.360254298 458.746718123 0.8033333333333335 446.747118454 10.7385450864 436.008573227
619000 431.868925885 464.468487436 459.198202472 0.8166666666666669 446.620596008 10.6172591972 436.003336105
620000 431.721009948 464.304793694 459.34375731 0.8100000000000003 446.483781967 10.4941320753 435.989649963
621000 432.358859758 464.571410434 459.55373448 0.8133333333333335 446.669988403 10.5892747402 436.080712051
622000 431.598343085 464.874661729 458.888284201 0.8100000000000002 446.651165009 10.6490141129 436.002151031
623000 431.57816747 465.017943454 459.361141548 0.8066666666666669 446.674116211 10.6783567572 435.995759659
624000 431.320505509 464.714953731 459.131273507 0.8133333333333336 446.580105896 10.599670825 435.980434723
625000 431.489017567 464.243048391 458.814144857 0.8066666666666669 446.679639893 10.7400037336 435.939637375
626000 432.588747908 465.088512904 459.674651966 0.806666666666667 446.623330994 10.5561467218 436.067182846
627000 431.626272246 464.612986701 459.257281312 0.8100000000000003 446.664762192 10.6838084221 435.980952759
628000 431.585529223 464.762316392 459.258594389 0.8000000000000002 446.757865143 10.7707794619 435.987085114
629000 431.75650518 465.239329843 459.89674655 0.7966666666666667 446.615596771 10.5841986561 436.031398163
630000 431.416130253 464.842246477 459.617895648 0.8033333333333336 446.621596222 10.6432946301 435.978299103
631000 432.045014369 464.99546711 460.157711435 0.796666666666667 446.565868378 10.4962938285 436.069576035
632000 431.613050691 464.652528852 459.394028523 0.8000000000000002 446.574506302 10.5812832642 435.993223572
633000 432.27723064 465.441936281 459.772297169 0.7966666666666669 446.644332733 10.6099476433 436.03438446
634000 432.293654997 465.174339023 459.218625785 0.8000000000000002 446.756036682 10.6989449835 436.057090836
635000 432.485038176 464.921042292 458.84412082 0.8100000000000002 446.755959625 10.7459769392 436.009984055
636000 433.966309451 465.756795212 460.368274945 0.7933333333333334 446.665479431 10.4396868992 436.22579277
637000 433.07355035 464.917661528 459.490773848 0.8133333333333335 446.732754059 10.6363176489 436.096437454
638000 432.177221817 464.868670765 459.712976524 0.8133333333333336 446.569508743 10.5275678658 436.041940384
639000 431.706424033 464.719736249 459.771612711 0.8000000000000002 446.674243317 10.641237886 436.033004761
640000 431.750613965 465.033998802 459.507958918 0.8033333333333336 446.724603958 10.7081602049 436.016443405
641000 431.483764941 464.295689217 459.53838071 0.8066666666666669 446.653203354 10.6765268803 435.976676025
642000 431.377596215 464.319050365 458.772404556 0.8000000000000002 446.58532959 10.6471662354 435.938164062
643000 431.679935472 464.00999836 458.483646806 0.7966666666666667 446.616583862 10.6785100603 435.938074112
644000 431.473562181 464.655048474 459.053424348 0.8 446.712191391 10.698999536 436.013191681
645000 431.908124789 465.227203578 459.841612173 0.8033333333333336 446.759665222 10.7067146778 436.052950439
646000 431.200819676 464.224492694 458.718832244 0.8133333333333336 446.666768951 10.6821975613 435.984570541
647000 431.816161359 465.292150418 459.83491165 0.8033333333333336 446.624578323 10.5513926744 436.07318428
648000 431.953290528 465.642901246 459.794073936 0.8033333333333335 446.655168991 10.567591877 436.087577896
649000 431.623303994 464.875359453 459.189583995 0.8000000000000002 446.631132126 10.5808808923 436.050250931
650000 431.995317145 465.280597724 459.92628536 0.8100000000000002 446.717356339 10.6364879417 436.080866776
651000 430.950809171 463.946296247 458.016772604 0.8066666666666669 446.729407578 10.792353425 435.937052841
652000 432.712906276 465.371548083 459.725148944 0.7966666666666669 446.693876495 10.5106342363 436.183242035
653000 431.930520392 464.307384768 458.828668031 0.7933333333333334 446.761951141 10.7237845898 436.03816864
654000 432.495405141 465.193672145 459.623968081 0.7933333333333334 446.649697342 10.5346807671 436.115018845
655000 431.641504018 465.017180203 459.505615619 0.7933333333333334 446.790305023 10.759833889 436.030469437
656000 431.635174704 464.929367916 459.113342054 0.8033333333333335 446.600630569 10.5913534284 436.009276886
657000 431.898484826 464.880587599 459.611315546 0.8033333333333336 446.546951447 10.4860569072 436.060894547
658000 432.611371176 465.548039128 459.742737025 0.8066666666666668 446.672204666 10.5441014957 436.128100586
659000 432.107593364 464.264558549 459.339730595 0.8100000000000002 446.661737976 10.6174327898 436.044306412
660000 431.937993035 464.503540361 458.911282216 0.8133333333333336 446.672899475 10.6345799041 436.038317871
661000 432.431312811 464.616247247 459.097647988 0.8166666666666669 446.626773911 10.5533580971 436.073416214
662000 432.159680641 464.327806656 458.782159166 0.8166666666666669 446.781448975 10.7231067944 436.058341217
663000 432.407680321 464.354480655 458.672924123 0.8100000000000002 446.655122223 10.5691497946 436.085974655
664000 432.35321087 465.417154911 459.29575052 0.8000000000000002 446.889174652 10.753647747 436.135525742
665000 431.75429142 464.771979171 458.899224694 0.8200000000000002 446.749037094 10.6908971429 436.058140488
666000 432.070959037 464.778594381 459.355133158 0.8033333333333335 446.695526657 10.6114334297 436.084094467
667000 432.638345296 465.430084826 459.630404459 0.8000000000000002 446.733196945 10.5675518656 436.165644913
668000 432.629034504 465.765982117 459.713261167 0.8066666666666668 446.713444061 10.5523721385 436.161070862
669000 432.709317134 465.637368795 459.677126345 0.8066666666666668 446.731852036 10.6007483244 436.131102142
670000 431.856637489 464.756003453 458.789599071 0.8033333333333335 446.733545303 10.7150881147 436.018457108
671000 432.307985972 464.592681856 458.81646908 0.8066666666666669 446.548604507 10.4889114428 436.05969162
672000 431.490240047 464.232279717 458.677098275 0.8100000000000002 446.713480072 10.7433978868 435.97008194
673000 431.695129219 464.252496933 458.303694684 0.8133333333333336 446.663468628 10.665695405 435.997771225
674000 432.910298256 465.462069822 459.46896352 0.8033333333333335 446.720151367 10.5811010838 436.139050598
675000 432.708075431 465.264368846 459.650046696 0.8033333333333336 446.730831985 10.5774013042 436.153428421
676000 432.381435408 465.056642782 459.307051408 0.8066666666666669 446.745030518 10.6616337538 436.083398361
677000 431.446295701 464.33254727 458.325627889 0.8033333333333335 446.745465698 10.7773593473 435.968104935
678000 431.507439465 464.147584831 458.420738137 0.8100000000000002 446.612693329 10.6598097467 435.952882843
679000 431.566973159 464.38957074 458.788515056 0.8000000000000002 446.664628525 10.7116686296 435.952960892
680000 432.254815683 464.909732159 458.860652324 0.81 446.654328308 10.6328417969 436.021486816
681000 431.75982487 464.350684791 458.447488424 0.8033333333333336 446.554631424 10.5906172943 435.964013748
682000 431.532785264 464.692248867 458.816065109 0.8100000000000002 446.543005371 10.5780850744 435.96491806
683000 431.3115749 463.909953907 458.262334924 0.8100000000000003 446.53024971 10.6218531799 435.908395233
684000 430.999713187 463.684132826 458.145110818 0.8066666666666669 446.635502853 10.7542780972 435.881225662
685000 432.168711484 464.70729477 459.001436821 0.8000000000000002 446.672658157 10.635140183 436.037517548
686000 431.559108008 464.090792784 458.579788602 0.8066666666666668 446.644675064 10.7218738079 435.922800751
687000 432.78865285 464.962485197 459.453148817 0.8100000000000003 446.719661942 10.6376055765 436.082057266
688000 432.851287108 464.961580573 459.76060711 0.82 446.668715286 10.5914319754 436.07728302
689000 432.515385346 464.881814483 459.447362853 0.8000000000000002 446.584109726 10.562534771 436.021573029
690000 432.5624949 465.065448044 459.321679916 0.7966666666666669 446.678512115 10.6456370544 436.032875366
691000 431.315149816 463.813644855 458.13428089 0.8 446.670171661 10.7849414754 435.88523056
692000 431.782027607 464.593540696 459.160361034 0.8133333333333336 446.583752136 10.6231313825 435.960623627
693000 431.238845183 463.637234114 458.288052306 0.8000000000000002 446.81814003 10.9259665751 435.892173843
694000 431.361931389 463.951776726 458.297455667 0.8133333333333335 446.602878571 10.7138989878 435.888981323
695000 431.160560492 463.504008204 458.424188036 0.8100000000000003 446.525449982 10.6093267536 435.916122437
696000 431.830682098 464.035126202 458.812891734 0.8000000000000002 446.587568665 10.6294073391 435.958161163
697000 430.813581301 463.371031952 458.005324968 0.8033333333333335 446.4476017 10.5664779067 435.88112381
698000 431.289703871 464.269696349 458.8472576 0.8066666666666669 446.515134506 10.5738370323 435.941296539
699000 431.760206049 464.592955694 459.37044041 0.79 446.563539505 10.5820752335 435.981465454
700000 431.293623112 464.047191309 458.298847828 0.79 446.611783752 10.6980584097 435.913724594
701000 431.869929568 464.655281675 459.170696475 0.7966666666666667 446.583309326 10.589864502 435.993444595
702000 432.125420606 464.960349523 459.228323388 0.79 446.542669907 10.5259244514 436.016745834
703000 431.35814261 464.374289957 458.789646496 0.8 446.534369812 10.6026190662 435.931749725
704000 431.306702878 464.711653728 458.853742993 0.8000000000000002 446.517166519 10.5872096896 435.929957123
705000 431.532443226 464.777215744 459.529166866 0.7833333333333335 446.450231857 10.4732944083 435.976938934
706000 432.067887632 465.140707751 460.070498837 0.7933333333333334 446.58765358 10.575200119 436.012455521
707000 432.164014791 465.02492768 460.200032266 0.7833333333333334 446.567110367 10.5331728458 436.033936768
708000 432.238257151 464.874812861 459.837313804 0.7866666666666667 446.573954849 10.5441726136 436.029781952
709000 431.930252473 464.755526318 459.760782548 0.7866666666666667 446.528077316 10.4813018084 436.046777039
710000 431.908051968 464.872794459 459.983650043 0.7966666666666669 446.556901779 10.5184046078 436.038497467
711000 431.61912081 464.432818895 459.630838751 0.7933333333333334 446.582518616 10.5823198748 436.000198517
712000 431.279223642 464.609097843 459.379094711 0.7966666666666667 446.614513931 10.6390737438 435.975439606
713000 432.290967341 465.183173717 460.327356709 0.8066666666666669 446.555793076 10.4708328724 436.084957886
714000 431.540234685 464.828443703 459.328721346 0.8066666666666668 446.4989431 10.5151040554 435.983839722
715000 431.949503959 464.818249836 459.74839845 0.8000000000000002 446.541925278 10.5275725818 436.014351959
716000 431.336679287 464.47079667 459.284042314 0.7900000000000001 446.498828125 10.5654012418 435.933426361
717000 431.547294005 464.744636376 459.09724287 0.8033333333333335 446.579720154 10.586066072 435.993653793
718000 431.555980679 464.732002868 459.35666278 0.7933333333333334 446.592153625 10.6153857923 435.976768723
719000 431.57543469 464.955559425 459.536824758 0.8 446.485038834 10.4955622721 435.989477234
720000 431.851013639 464.880376467 459.898469084 0.7866666666666667 446.416611633 10.41138731 436.005223236
721000 431.475927505 464.473992991 459.084513309 0.7933333333333336 446.612031326 10.6752092505 435.936821976
722000 431.591143967 464.621524298 459.158012848 0.7866666666666668 446.594363861 10.6461859798 435.948176804
723000 431.357162447 464.462427852 458.719827236 0.7933333333333334 446.50805687 10.5793481016 435.928710327
724000 431.647443816 464.715494333 459.351504695 0.7933333333333334 446.516390305 10.5523724604 435.964017181
725000 431.262748386 464.029126275 458.696974421 0.7933333333333334 446.47523056 10.5700140715 435.90521759
726000 432.413363149 465.206515047 459.913259775 0.7866666666666668 446.565163422 10.484087534 436.081074219
727000 431.147198879 463.824565253 458.499123781 0.7966666666666669 446.509025497 10.5824482584 435.926576157
728000 431.020038052 464.077156298 458.870454525 0.7933333333333334 446.635218277 10.7359383845 435.899279404
729000 432.03272973 464.84927293 459.454275272 0.7866666666666667 446.636926193 10.6395277786 435.997397842
730000 431.245043052 464.387785713 458.781337136 0.8 446.513547058 10.581315546 435.932232971
731000 430.791032554 464.182562779 458.268909209 0.8000000000000002 446.580827026 10.6911831999 435.889643555
732000 431.362868573 464.293947711 458.70068741 0.8033333333333335 446.532112122 10.5615825367 435.970529251
733000 431.693611106 464.757184147 459.064314994 0.7966666666666667 446.591134338 10.5781556416 436.012978134
734000 431.800797597 464.753381277 459.374764587 0.7933333333333334 446.631996002 10.6236270618 436.00836998
735000 431.408501313 464.455448143 458.852956654 0.8066666666666668 446.533084869 10.5549270892 435.978158112
736000 431.143388642 464.108293815 458.690197992 0.7933333333333333 446.588144684 10.6672827101 435.920862808
737000 431.52781194 464.318513699 459.064214416 0.7966666666666669 446.492830276 10.5271884537 435.965640106
738000 430.989789281 464.391538503 458.802221721 0.7966666666666669 446.622518082 10.6985866022 435.923929825
739000 430.829093713 463.775048325 458.268517997 0.7933333333333334 446.580279541 10.6933935547 435.886886978
740000 431.33111699 464.304714244 458.691805207 0.8066666666666668 446.49730545 10.5514375305 435.945868835
741000 430.501875333 463.869036452 458.095463826 0.8033333333333335 446.542814713 10.7023754835 435.840438919
742000 430.994219893 464.463735678 458.750312839 0.8066666666666668 446.512116547 10.6054117966 435.906704407
743000 430.415278823 464.053412202 458.262271542 0.7933333333333334 446.601153717 10.7488247991 435.85232933
744000 430.607812241 464.23223937 458.332306459 0.8133333333333335 446.553608322 10.6898249984 435.863782349
745000 430.356770253 463.990757158 458.079673994 0.79 446.462321396 10.6275381351 435.834782333
746000 430.402438412 464.158038921 458.484471427 0.8 446.421936417 10.5877189112 435.834218979
747000 431.151169115 464.729402988 459.02174989 0.8000000000000002 446.582566605 10.6659176254 435.916647491
748000 431.071473356 464.418044642 458.908674544 0.8066666666666668 446.564927521 10.652788415 435.912139816
749000 430.464559687 464.145816464 458.205784322 0.8 446.538950653 10.6852449441 435.853705521
750000 430.982111677 464.521768189 459.060468468 0.7966666666666665 446.570481873 10.6576557446 435.91282692
751000 430.999626062 464.512531571 458.984964742 0.8033333333333335 446.455447769 10.5647378349 435.890708313
752000 430.447921792 463.985432535 458.52837227 0.7966666666666667 446.522234879 10.7104607058 435.811775284
753000 431.338090703 465.231023727 459.683066551 0.8100000000000002 446.460286942 10.4952216053 435.965065384
754000 431.11914729 464.670212226 459.366211588 0.7899999999999998 446.487636948 10.5891443682 435.898494339
755000 431.2895037 464.276886635 458.977663751 0.8 446.570355148 10.644925499 435.92542984
756000 430.928440517 464.086735777 458.930243133 0.7966666666666669 446.50752594 10.624541831 435.882985458
757000 430.826492478 463.693940294 458.574911056 0.8033333333333335 446.498385162 10.6423048925 435.856079865
758000 430.466330327 463.949363978 458.588812134 0.8033333333333335 446.493293762 10.6543771267 435.838917084
759000 430.764388857 464.101070161 459.233594377 0.7933333333333334 446.610424118 10.7173322725 435.893089828
760000 431.363670965 464.48943588 459.382433664 0.8000000000000002 446.459598236 10.4952008629 435.964398651
761000 431.119452259 464.356826261 458.996415108 0.8000000000000002 446.488403854 10.5743791246 435.914025879
762000 431.521940956 464.623033744 459.417791293 0.7966666666666669 446.472238235 10.5008456945 435.971391754
763000 431.235228029 464.190965141 459.379520067 0.7966666666666669 446.485259628 10.5450573683 435.940203476
764000 430.744244553 464.012809304 459.135956295 0.8100000000000003 446.545619202 10.6446879196 435.900933151
765000 430.653867117 464.009991676 458.623733859 0.8 446.549837265 10.6749350977 435.874903259
766000 430.744349156 464.292415371 458.784487127 0.8033333333333335 446.460012131 10.5877349472 435.872277145
767000 431.261136098 464.645319854 459.128533201 0.8000000000000002 446.608135147 10.6733562756 435.93478035
768000 431.604194592 465.065381738 459.607381622 0.8066666666666669 446.491327667 10.5173745966 435.973952103
769000 430.913162035 464.530195363 459.094749788 0.8 446.601856918 10.7306710243 435.871184845
770000 431.202866909 464.569419792 459.501710995 0.8033333333333336 446.507434082 10.6078413606 435.899590988
771000 430.729591777 464.41628124 458.965139212 0.8000000000000002 446.490102386 10.6221638179 435.867938385
772000 431.185091069 464.829037144 459.397622658 0.7966666666666669 446.447685013 10.5223100853 435.925376053
773000 430.230097159 464.015333892 458.623497732 0.8066666666666669 446.548705521 10.7613699174 435.787335663
774000 430.987456953 465.049379368 459.676647033 0.8033333333333335 446.461791992 10.5334729409 435.928316956
775000 430.761853622 465.071559905 459.570330561 0.7966666666666669 446.441644897 10.5543399239 435.887306061
776000 430.333090018 464.118020886 458.758605214 0.8066666666666669 446.368303452 10.5410967731 435.827206421
777000 430.229409942 464.302518486 459.057853858 0.8000000000000002 446.444164886 10.6226579237 435.821505585
778000 430.819835774 464.55346163 459.249940419 0.7966666666666669 446.469615555 10.583853507 435.885761414
779000 430.157743988 464.158157116 458.692584073 0.7966666666666669 446.433084488 10.6285434723 435.804542313
780000 430.502493883 464.501562615 459.181453909 0.8066666666666668 446.463609085 10.6174813223 435.846126938
781000 430.365831391 464.346672402 459.171205194 0.8 446.46408493 10.6257495403 435.838337097
782000 430.180614298 464.483428922 458.996435806 0.8100000000000002 446.44170166 10.6166893458 435.825014267
783000 430.20561665 464.352456376 459.249230483 0.8033333333333335 446.483514938 10.6572942734 435.826220245
784000 429.582122213 463.536817922 458.333617025 0.8133333333333335 446.482884674 10.7640412807 435.718841858
785000 430.066637599 464.208325686 458.657225371 0.8066666666666668 446.401266174 10.6292118812 435.77205368
786000 430.522021816 464.369552657 459.207970082 0.8033333333333332 446.383413925 10.5641407728 435.819276276
787000 429.949253909 464.112643543 458.874500853 0.8000000000000002 446.464217453 10.7014111042 435.762805786
788000 430.401768361 464.352936384 458.799401218 0.8033333333333335 446.436795349 10.6304784608 435.806319275
789000 430.671534018 464.577771108 459.377169088 0.8033333333333335 446.523774872 10.6956912136 435.828084869
790000 430.34456665 464.348076886 458.982610703 0.81 446.448625336 10.6775512934 435.771071472
791000 429.796731575 463.952678032 458.44791159 0.81 446.410068359 10.6848527718 435.725213547
792000 430.386548503 464.576989667 459.256522274 0.8033333333333332 446.428094406 10.6205011249 435.807594528
793000 430.333359115 464.390021367 459.225375634 0.8100000000000002 446.359730377 10.5615972137 435.798131104
794000 430.156355913 464.245871295 459.108612501 0.81 446.303172455 10.5537222385 435.749448776
795000 429.598713693 463.58598828 458.528074914 0.8 446.359347305 10.6898447561 435.669502716
796000 430.1304446 464.295944915 459.238659658 0.8033333333333335 446.463783951 10.7235647631 435.740218964
797000 430.092534915 463.757531118 458.813973441 0.8066666666666669 446.429709702 10.7120162487 435.717694473
798000 430.926944219 464.520941624 459.528279959 0.8000000000000003 446.501454315 10.6537198186 435.847734299
799000 430.324218464 464.07619842 459.065975093 0.8000000000000002 446.491882782 10.7269173765 435.764965897
800000 430.445627005 464.332689793 459.10218179 0.8066666666666668 446.402864227 10.6199033332 435.782960052
801000 430.492415677 464.502739174 459.481776241 0.7966666666666667 446.439906387 10.6230254841 435.816882629
802000 431.114477077 464.684871971 459.62995793 0.8033333333333335 446.37275383 10.493611989 435.879143372
803000 430.607571408 464.178319808 458.973967812 0.8000000000000002 446.471848526 10.6644695759 435.807379074
804000 431.409094844 464.939840791 459.582552821 0.8033333333333336 446.495436249 10.5726078486 435.922825394
805000 430.400254219 464.110242345 458.526996146 0.8066666666666669 446.50173996 10.7086571646 435.793082962
806000 430.322112392 463.971363436 458.516254241 0.8033333333333335 446.47407486 10.7199815845 435.754092484
807000 430.62062177 463.949944822 458.820873677 0.8100000000000002 446.462870712 10.6681508684 435.794719543
808000 430.447001411 464.147423983 458.73680345 0.8033333333333335 446.405197449 10.6294012928 435.775795593
809000 430.439731774 464.175274562 458.89884198 0.8033333333333335 446.386684799 10.5719717884 435.814712372
810000 430.486825006 464.339494129 459.168226444 0.8 446.368862228 10.5286703181 435.840193939
811000 430.278769879 464.093072837 458.746849189 0.7933333333333334 446.453232498 10.6508128405 435.802421265
812000 430.660884717 464.392705322 458.963938833 0.7933333333333334 446.430232697 10.5879680347 435.842267227
813000 431.029145771 464.44100624 458.8857827 0.7933333333333334 446.467464294 10.6048030853 435.862662201
814000 430.256112041 463.626697276 458.311571007 0.7933333333333334 446.535901108 10.7846273351 435.751275558
815000 430.533188209 463.621318522 458.412798169 0.8000000000000002 446.442521896 10.6481788015 435.794344177
816000 430.614945861 464.003583663 458.670363471 0.7966666666666669 446.502110596 10.6847898769 435.817320938
817000 430.199086961 463.785676268 458.61696455 0.8 446.398477249 10.6061611938 435.792314987
818000 429.568604601 462.824358298 457.782148268 0.7966666666666667 446.426580734 10.7266219616 435.699960022
819000 430.553117694 464.008497381 458.916400544 0.7866666666666667 446.379644775 10.5495648527 435.830079269
820000 430.226519858 463.83395338 458.741162543 0.8 446.457604141 10.6533623195 435.804241333
821000 430.615004548 464.133322473 458.59184951 0.7933333333333334 446.47361496 10.6416633821 435.831949844
822000 430.652004614 463.776211236 458.512532203 0.7966666666666669 446.356288834 10.5225611758 435.83372467
823000 430.187088965 463.0670207 458.155615845 0.8066666666666669 446.470216141 10.7133638859 435.756852798
824000 430.654714908 463.834245987 458.861295473 0.7966666666666669 446.466499939 10.6418398142 435.824662018
825000 430.426967109 463.756729709 458.772103495 0.8033333333333335 446.45387619 10.6412899375 435.812586823
826000 430.959836089 464.232790588 459.228044662 0.79 446.480948029 10.6078532028 435.873094254
827000 430.960075556 463.80683248 458.687782699 0.7933333333333334 446.452432785 10.605421133 435.847012558
828000 430.97889045 463.98895921 458.684220335 0.8033333333333335 446.413943024 10.5644011641 435.84954422
829000 430.510124112 463.818777747 458.734559708 0.8 446.454195175 10.6354823947 435.818711853
830000 430.72348252 463.764230871 459.087674772 0.8066666666666669 446.465253983 10.6073755479 435.857876663
831000 430.646434337 464.021539399 458.8560291 0.8000000000000002 446.461912003 10.6275112581 435.834400558
832000 430.147310994 463.478051875 458.478959462 0.7866666666666668 446.449217834 10.6491116476 435.800105209
833000 430.159316218 463.603808958 458.61993419 0.7966666666666669 446.487160339 10.6971060395 435.790055313
834000 429.994495539 463.594387152 458.642800973 0.7966666666666669 446.374735107 10.6015141964 435.773223267
835000 430.22997086 463.905817595 458.807707965 0.8000000000000002 446.395176392 10.5930880308 435.802087631
836000 430.237732346 463.627440127 458.704286643 0.8033333333333335 446.433467789 10.6489626169 435.784505005
837000 430.699379947 464.384285599 459.054898674 0.7933333333333334 446.490529938 10.6343963408 435.856132278
838000 429.840945107 463.256493563 457.931425133 0.8066666666666668 446.497580338 10.7519900918 435.745589752
839000 429.760308241 463.201730367 458.207924992 0.8033333333333335 446.483338318 10.7524722743 435.730866852
840000 430.540339788 463.38403769 458.522134226 0.7966666666666669 446.482683258 10.683581481 435.799103928
841000 430.642269541 463.441590158 458.825010963 0.8033333333333335 446.430651245 10.5997657275 435.83088501
842000 430.615861794 463.848290328 458.980851014 0.7933333333333334 446.509698563 10.6740253544 435.835671387
843000 431.140314511 464.037326149 459.280250293 0.7933333333333334 446.464161987 10.5799267268 435.884234619
844000 431.524368588 464.615426358 459.800179595 0.79 446.456522751 10.5236959791 435.932826233
845000 430.285591016 463.280143953 458.340904678 0.8033333333333335 446.484892197 10.7243586636 435.760534973
846000 430.597645322 463.498732246 458.915246062 0.8066666666666669 446.434866257 10.6193171287 435.815552292
847000 431.103920152 464.243437535 459.561481241 0.8033333333333335 446.446580124 10.5679721141 435.878608017
848000 430.91083263 463.847157934 459.059181347 0.7966666666666669 446.434816208 10.5740997505 435.860715027
849000 430.808955781 464.071507336 459.244236592 0.8000000000000002 446.518567429 10.6604415464 435.858128052
850000 430.590856787 463.782870145 458.829224064 0.7966666666666669 446.465308838 10.6419161582 435.823390579
851000 430.448035626 463.701402483 458.777567975 0.8000000000000002 446.394468994 10.5829385853 435.811529846
852000 430.754763544 463.850475011 458.907500642 0.8033333333333335 446.480478516 10.6228445292 435.85763382
853000 430.655159696 463.774817807 459.101005201 0.8033333333333335 446.488168411 10.6676474142 435.820520401
854000 430.934672451 463.921208697 459.189178826 0.7966666666666669 446.439648819 10.5798012137 435.859846649
855000 430.561741355 463.414122455 458.641346658 0.8033333333333335 446.408761292 10.6141447496 435.794615555
856000 430.528113605 463.550868867 458.909987993 0.8033333333333335 446.455334091 10.6373808169 435.817954407
857000 430.869493602 463.699273113 459.066767552 0.8066666666666669 446.481687393 10.6256752753 435.856011505
858000 430.105667031 462.982018157 458.261000092 0.8100000000000003 446.494183655 10.7393126369 435.754871063
859000 430.107263069 463.38179804 458.681443346 0.7966666666666669 446.517337646 10.7537037206 435.763632889
860000 430.260590582 463.471192377 458.741776378 0.8100000000000003 446.426736755 10.645671773 435.78106514
861000 430.344516781 463.595545995 458.826175158 0.8100000000000003 446.430021515 10.6322255182 435.797797089
862000 430.590337597 463.539390471 458.843488835 0.8066666666666669 446.466986313 10.6566710949 435.810313187
